< 미적·기하 and 과학탐구 응시자 기준 분석결과 >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1) 적정점수=합격률80%인 점수, 예상점수=합격률50%인 점수, 소신점수=합격률20%인 점수",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2) 나의 점수가 적정점수 이상인 경우(=합격률80%이상)은 진한녹색. 예상점수 이상이나 적정점수 미만인 경우(=합격률50~79%) 연한녹색. 예상점수 미만인 경우 노랑색(=합격률20~49%; 소신점수 이상) 또는 붉은색(=합격률20%미만; 소신점수에도 미달), 필수과목 결격사유로 응시제한된 경우 흰색",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모집단위,,,,나의 환산점수 및 환산점수기준 계열內전국등수(누백),,,,,2026학년도(20251113수능) 기준 지원선,,,,,,이과응시자기준 과거입시결과(합격권),,,,,,과거입시결과(상위70%),,,,,,모집군 및 정원,,,,,,,,수능반영방법,,,,,,,,,국수탐구성비 및 영어1등급대비감점,,,,,,,,,,,,,,
계열,대학교,전공,합격가능성,수능점수,내신점수,수능+내신,누백,전국등수 / 이과,적정점수,예상점수,소신점수,적정누백,예상누백,소신누백,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,대학구분,모집군,정원,시도,시군,학과특성,대학교(약칭),전공(약칭),선발유형,점수환산,수탐선택,수능요소,수능조합,필수,선택,가중택,탐구과목수,국어배점,수학배점,탐구배점,국어구성비,수학구성비,탐구구성비,영어1환점,영어2환점,영어3환점,영어4환점,영어5환점,영어6환점,영어7환점,영어8환점,영어9환점
이과,충남대학교,간호학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,184.99 ,181.51 ,177.35 ,26.59 ,32.21 ,38.18 ,26.77 ,30.31 ,25.32 ,25.32 ,20.72 ,19.83 ,26.19 ,26.09 ,22.08 ,24.16 ,18.77 ,17.93 ,충남대,나,17 ,대전,대전,공통,충남대,간호,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,건설공학교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,178.34 ,172.73 ,163.81 ,36.80 ,44.58 ,55.57 ,38.58 ,39.74 ,44.22 ,49.54 ,40.38 ,46.38 ,38.27 ,39.21 ,40.60 ,45.23 ,35.86 ,42.50 ,충남대,가,8 ,대전,대전,자연,충남대,건설교육,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,건축학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,182.56 ,178.37 ,174.21 ,30.34 ,36.75 ,42.44 ,31.40 ,31.73 ,30.91 ,32.61 ,25.91 ,22.93 ,31.17 ,30.21 ,27.69 ,31.30 ,23.62 ,20.83 ,충남대,가,5 ,대전,대전,자연,충남대,건축,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,경영학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,178.30 ,175.00 ,172.65 ,25.69 ,31.00 ,34.19 ,26.45 ,31.05 ,29.91 ,30.39 ,-,-,24.09 ,25.55 ,26.68 ,27.44 ,-,-,충남대,나,56 ,대전,대전,인문,충남대,경영,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,경제학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,177.61 ,174.55 ,171.64 ,26.69 ,31.58 ,35.35 ,25.76 ,31.90 ,28.64 ,32.97 ,-,-,25.24 ,28.35 ,27.74 ,30.91 ,-,-,충남대,나,13 ,대전,대전,인문,충남대,경제,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,고고학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,174.97 ,171.50 ,168.74 ,31.03 ,35.52 ,38.61 ,32.80 ,31.90 ,35.06 ,39.39 ,-,-,32.71 ,31.62 ,34.42 ,39.21 ,-,-,충남대,나,5 ,대전,대전,인문,충남대,고고학과,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,공학융합학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,182.41 ,178.15 ,174.05 ,30.54 ,37.00 ,42.73 ,35.26 ,30.72 ,30.20 ,32.86 ,27.95 ,23.39 ,31.40 ,28.41 ,27.80 ,31.52 ,23.50 ,21.31 ,충남대,가,105 ,대전,대전,자연,충남대,공학융합학부,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,교육학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,175.80 ,172.65 ,169.38 ,29.53 ,34.18 ,37.88 ,32.00 ,35.36 ,32.70 ,33.28 ,-,-,29.23 ,32.52 ,30.39 ,30.91 ,-,-,충남대,가,6 ,대전,대전,인문,충남대,교육학,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,국사학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,174.80 ,170.94 ,168.37 ,31.26 ,36.10 ,39.00 ,33.47 ,34.55 ,35.38 ,38.83 ,-,-,33.30 ,32.80 ,34.72 ,38.52 ,-,-,충남대,나,5 ,대전,대전,인문,충남대,국사,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,국어교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,177.31 ,171.54 ,164.70 ,27.05 ,35.49 ,44.09 ,35.97 ,39.21 ,31.57 ,26.90 ,-,-,33.56 ,26.29 ,29.33 ,23.84 ,-,-,충남대,가,5 ,대전,대전,인문,충남대,국어교육,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,국어국문학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,174.51 ,170.61 ,167.77 ,31.62 ,36.45 ,39.96 ,32.80 ,38.51 ,35.51 ,38.04 ,-,-,28.91 ,36.97 ,31.73 ,36.84 ,-,-,충남대,나,10 ,대전,대전,인문,충남대,국어국문,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,국제학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,177.52 ,174.47 ,171.45 ,26.80 ,31.67 ,35.55 ,30.31 ,29.39 ,36.49 ,32.10 ,-,-,29.80 ,28.35 ,35.72 ,30.98 ,-,-,충남대,나,2 ,대전,대전,인문,충남대,국제학부,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,기계공학교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,177.90 ,172.31 ,166.12 ,37.46 ,45.38 ,52.40 ,39.74 ,43.63 ,42.95 ,50.56 ,43.95 ,31.86 ,38.58 ,40.40 ,39.48 ,45.99 ,33.40 ,29.61 ,충남대,가,12 ,대전,대전,자연,충남대,기계교육,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,기계공학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,184.04 ,179.96 ,176.24 ,28.32 ,34.31 ,39.61 ,28.49 ,28.64 ,27.44 ,33.47 ,26.28 ,19.38 ,26.09 ,27.03 ,26.45 ,31.30 ,22.17 ,17.51 ,충남대,가,23 ,대전,대전,자연,충남대,기계,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,기술교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,181.37 ,176.43 ,162.19 ,32.51 ,39.39 ,57.53 ,34.95 ,45.80 ,33.44 ,25.47 ,16.89 ,19.04 ,31.05 ,42.20 ,31.05 ,23.21 ,15.20 ,17.20 ,충남대,가,12 ,대전,대전,자연,충남대,기술교육,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,농생명융합학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,179.97 ,174.80 ,170.13 ,34.29 ,41.54 ,47.97 ,37.81 ,38.05 ,37.19 ,44.64 ,37.16 ,34.28 ,36.27 ,36.61 ,35.81 ,42.69 ,33.95 ,31.61 ,충남대,나,29 ,대전,대전,자연,충남대,농생명융합학부,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,농업경제학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,175.76 ,172.21 ,169.53 ,29.67 ,34.68 ,37.71 ,-,30.91 ,33.22 ,36.84 ,-,-,-,30.26 ,32.23 ,35.97 ,-,-,충남대,나,6 ,대전,대전,인문,충남대,농업경제,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,도시자치융합학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,177.54 ,174.50 ,172.26 ,26.78 ,31.63 ,34.64 ,29.23 ,30.48 ,33.47 ,31.90 ,-,-,29.02 ,30.26 ,29.02 ,31.30 ,-,-,충남대,가,5 ,대전,대전,인문,충남대,도시자치,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,독어독문학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,174.18 ,170.07 ,166.96 ,32.10 ,37.03 ,40.84 ,34.72 ,33.27 ,37.06 ,39.94 ,-,-,33.65 ,31.90 ,36.58 ,38.83 ,-,-,충남대,나,9 ,대전,대전,인문,충남대,독어독문,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,메카트로닉스공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,182.35 ,178.00 ,173.56 ,30.75 ,37.25 ,43.58 ,32.71 ,31.73 ,29.02 ,35.06 ,36.82 ,25.16 ,31.05 ,30.70 ,28.49 ,34.80 ,26.97 ,22.92 ,충남대,가,10 ,대전,대전,자연,충남대,메카트로닉스,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,무역학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,177.17 ,173.90 ,171.36 ,27.25 ,32.55 ,35.60 ,29.02 ,36.27 ,30.39 ,33.47 ,-,-,27.82 ,28.49 ,29.02 ,32.23 ,-,-,충남대,나,12 ,대전,대전,인문,충남대,무역,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,문헌정보학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,177.23 ,173.97 ,171.89 ,27.16 ,32.49 ,35.01 ,29.80 ,31.90 ,31.82 ,33.65 ,-,-,27.82 ,27.82 ,30.48 ,32.80 ,-,-,충남대,가,5 ,대전,대전,인문,충남대,문헌정보,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,물리학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,180.43 ,175.53 ,170.93 ,33.51 ,40.60 ,46.88 ,34.29 ,37.30 ,35.26 ,42.90 ,34.40 ,30.38 ,32.23 ,35.81 ,34.42 ,40.71 ,30.29 ,28.14 ,충남대,나,13 ,대전,대전,자연,충남대,물리,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,미생물분자생명과학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,181.42 ,176.55 ,170.64 ,32.40 ,39.25 ,47.32 ,31.30 ,37.06 ,36.62 ,35.72 ,24.52 ,22.93 ,29.70 ,34.36 ,35.51 ,34.87 ,22.32 ,20.83 ,충남대,가,8 ,대전,대전,자연,충남대,미생물,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,반도체융합학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,182.34 ,177.98 ,173.19 ,30.78 ,37.29 ,43.96 ,28.91 ,30.48 ,32.26 ,38.49 ,31.76 ,27.78 ,26.68 ,28.64 ,30.95 ,37.50 ,28.34 ,25.46 ,충남대,나,13 ,대전,대전,자연,충남대,반도체융합학과,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,불어불문학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,174.00 ,169.77 ,166.94 ,32.41 ,37.45 ,40.89 ,38.37 ,32.80 ,34.55 ,39.94 ,-,-,37.66 ,32.23 ,33.56 ,37.66 ,-,-,충남대,나,6 ,대전,대전,인문,충남대,불어불문,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,사학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,176.15 ,172.97 ,170.47 ,28.98 ,33.82 ,36.61 ,32.19 ,33.09 ,32.80 ,32.80 ,-,-,28.91 ,31.30 ,32.17 ,31.82 ,-,-,충남대,나,4 ,대전,대전,인문,충남대,사학,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,사회복지학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,175.33 ,172.06 ,168.44 ,30.44 ,34.85 ,38.92 ,33.22 ,30.48 ,32.97 ,39.84 ,-,-,32.19 ,29.80 ,32.38 ,39.02 ,-,-,충남대,가,5 ,대전,대전,인문,충남대,사회복지,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,사회학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,176.35 ,173.21 ,170.67 ,28.56 ,33.49 ,36.38 ,32.52 ,29.91 ,32.23 ,34.95 ,-,-,32.52 ,29.91 ,31.50 ,34.07 ,-,-,충남대,가,3 ,대전,대전,인문,충남대,사회,통합선발,충남사회,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,135 ,75 ,90 ,45%,25%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,산림환경자원학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,179.86 ,174.71 ,169.82 ,34.45 ,41.73 ,48.31 ,37.81 ,35.72 ,37.66 ,45.56 ,34.48 ,32.84 ,36.27 ,35.44 ,37.30 ,43.86 ,31.98 ,30.52 ,충남대,나,6 ,대전,대전,자연,충남대,산림환경,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,생명정보융합학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,180.20 ,175.19 ,170.21 ,33.93 ,41.10 ,47.88 ,42.99 ,37.06 ,32.97 ,40.84 ,38.04 ,27.78 ,38.12 ,33.74 ,32.61 ,39.57 ,32.35 ,25.46 ,충남대,가,6 ,대전,대전,자연,충남대,생명정보,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,생물과학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,180.94 ,176.00 ,170.44 ,32.90 ,39.86 ,47.55 ,43.13 ,32.97 ,33.56 ,38.47 ,28.42 ,25.64 ,39.74 ,32.71 ,32.80 ,35.72 ,26.11 ,23.37 ,충남대,가,9 ,대전,대전,자연,충남대,생물과학,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,생물환경화학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,179.96 ,174.80 ,167.23 ,34.30 ,41.55 ,50.88 ,37.81 ,39.02 ,36.49 ,42.06 ,36.08 ,41.04 ,36.27 ,37.58 ,35.12 ,40.18 ,33.40 ,37.80 ,충남대,나,7 ,대전,대전,자연,충남대,생물환경,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,생화학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,180.39 ,175.49 ,162.68 ,33.55 ,40.64 ,56.79 ,46.88 ,31.05 ,33.22 ,41.36 ,23.48 ,22.28 ,38.58 ,27.44 ,32.52 ,37.89 ,21.35 ,20.22 ,충남대,나,7 ,대전,대전,자연,충남대,생화학,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,소비자학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,175.45 ,170.11 ,163.76 ,33.65 ,41.40 ,49.77 ,29.91 ,37.58 ,37.81 ,43.51 ,30.75 ,28.41 ,29.52 ,36.93 ,36.13 ,42.52 ,28.52 ,26.11 ,충남대,가,5 ,대전,대전,공통,충남대,소비자학과,통합선발,충남소비자,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,수학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,181.27 ,176.36 ,172.05 ,32.59 ,39.47 ,45.68 ,34.72 ,35.51 ,34.72 ,37.97 ,34.85 ,28.79 ,33.38 ,34.36 ,32.97 ,36.76 ,29.26 ,26.50 ,충남대,나,13 ,대전,대전,자연,충남대,수학,통합선발,충남수학,미적기하 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,수학교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,178.49 ,171.91 ,160.21 ,28.96 ,38.93 ,54.08 ,37.66 ,48.30 ,29.51 ,26.14 ,22.16 ,24.22 ,32.61 ,39.12 ,27.25 ,23.84 ,20.11 ,22.04 ,충남대,가,5 ,대전,대전,자연,충남대,수학교육,이과계열,충남의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,스마트농업시스템기계공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,180.05 ,174.89 ,164.46 ,34.21 ,41.44 ,54.70 ,37.81 ,39.84 ,34.07 ,40.60 ,34.51 ,46.89 ,36.27 ,36.13 ,31.62 ,39.30 ,31.98 ,42.95 ,충남대,나,6 ,대전,대전,자연,충남대,바이오기계,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,스마트시티건축공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,180.95 ,176.02 ,171.89 ,32.88 ,39.83 ,45.99 ,37.06 ,34.72 ,33.22 ,38.76 ,32.91 ,27.23 ,35.57 ,33.56 ,32.52 ,37.96 ,29.63 ,24.86 ,충남대,가,10 ,대전,대전,자연,충남대,스마트건축공학과,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,스포츠과학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,173.85 ,170.61 ,168.05 ,35.26 ,39.37 ,43.30 ,36.20 ,38.58 ,39.02 ,43.28 ,-,-,35.00 ,37.66 ,37.81 ,42.52 ,-,-,충남대,나,13 ,대전,대전,인문,충남대,스포츠과학,통합선발,충남체육,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,120 ,90 ,90 ,40%,30%,30%,0.00 ,-1.50 ,-3.00 ,-4.50 ,-6.00 ,-7.50 ,-9.00 ,-10.50 ,-12.00 
이과,충남대학교,식물자원학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,179.67 ,174.61 ,166.11 ,34.67 ,42.00 ,52.41 ,37.81 ,37.51 ,38.37 ,45.80 ,34.48 ,43.08 ,36.27 ,36.76 ,36.20 ,43.40 ,31.98 ,39.59 ,충남대,나,6 ,대전,대전,자연,충남대,식물자원,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,식품공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,180.39 ,175.49 ,170.88 ,33.56 ,40.65 ,46.94 ,37.81 ,36.99 ,35.38 ,39.02 ,41.37 ,28.07 ,36.27 ,35.81 ,33.22 ,37.81 ,38.09 ,25.74 ,충남대,나,6 ,대전,대전,자연,충남대,식품공,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,식품영양학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,174.87 ,169.86 ,165.12 ,34.53 ,41.83 ,48.30 ,40.17 ,35.97 ,35.63 ,45.80 ,35.93 ,29.54 ,34.95 ,35.66 ,34.42 ,42.39 ,32.25 ,27.29 ,충남대,가,6 ,대전,대전,자연,충남대,식품영양,이과계열,충남식영,과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,신소재공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,182.30 ,177.90 ,168.64 ,30.92 ,37.46 ,49.44 ,48.20 ,30.70 ,29.02 ,35.63 ,36.69 ,23.37 ,43.28 ,29.02 ,28.35 ,33.74 ,26.39 ,21.24 ,충남대,가,10 ,대전,대전,자연,충남대,신소재,통합선발,충남이공,자유선택,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
